school_name,School Code,comment,score,date,thumbup,thumbdown,place_id,commentgg,Author Name,Rating,Likes,Date
Wilfrid Laurier University - Brantford,/school/5355,"Overall an okay campus. Gets a bad rep from many but it's alright. You meet people and become close to them because class sizes are pretty small. Not too many food places around campus, have to drive if you want good food. A lot less sketch around when students are back.",2.8,"Nov 21st, 2022",0,0.0,,,,,,
Wilfrid Laurier University - Brantford,/school/5355,Love how the buildings are so close to each other,3.3,"Nov 15th, 2022",0,0.0,,,,,,
McMaster University,/school/1440,"As a current BScN student who has statistics, we dont have much support from the university. Barely any. Workload is a lot and professors can be strict. Use rate my professors to see who you should get for your timetable.",3.4,"Nov 3rd, 2022",0,0.0,,,,,,
Ambrose University,/school/4917,"Waste of time and money. Came here because my courses transferred, but I deeply regret my decision. Tuition is overpriced. Business program is especially weak and not recognized. Profs are kind, but many can’t teach. Campus is ok, internet is meh, library is good, clubs are non-existent, food is good but expensive, and parking is ridiculous",2.2,"Nov 29th, 2022",0,0.0,,,,,,
McMaster University,/school/1440,"As an international student, I would not regret studying at MAC!   I am in commerce and I believe it is a great program to choose from, and the professors in business schools are outstanding and professional! By the way, most of them are respectful and patient with students.",4.3,"Oct 21st, 2022",0,0.0,,,,,,
University of Windsor,/school/1493,"if you want a school that makes you feel like you are never going to go anywhere, go here! professors brag about grades in the mid 60s so don't expect much from them. we have some cool activities sometimes but other than that I work my behind off for little reward.",1.8,"Dec 1st, 2022",2,1.0,,,,,,
Ambrose University,/school/4917,"It just doesn't feel like a real university - the courses you have to take are taught so badly. The tuition is way too high for what you get. The campus is small, there's no social stuff going on and the food is just terrible. They charge your for everything. The degrees are no longer respected - makes it hard transfer elsewhere.",1.3,"Oct 8th, 2022",0,1.0,,,,,,
Ambrose University,/school/4917,"The school is a joke. The lunches are not only disgusting, but they're so expensive! If I forgot my lunch at home, I would literally eat the free peanut butter packets. I could buy a peace tea at a grocery store for 99¢, at Ambrose, they cost like $4. Arts program is just sad, you get judged for being yourself and expressive... In an ARTS program",1.6,"Oct 2nd, 2022",0,0.0,,,,,,
McGill University,/school/1439,Def a city school. Opportunities are there if you seek them out.,3.5,"Sep 27th, 2022",0,0.0,,,,,,
British Columbia Institute of Technology,/school/4019,"Awesome school, I enjoyed it",3.7,"Nov 27th, 2022",0,1.0,,,,,,
University of Guelph,/school/1426,"I completed 4 semesters including a summer semester as a foreign student. Reputation - I don't care. Guelph is an expensive city to live in, expect to pay $700-900 a month for a room in a shared house. Opportunities - Guelph is a small city. Be ready to move to another city if you want to get a job in your field.",3.4,"Dec 6th, 2022",1,0.0,,,,,,
University of Windsor,/school/1493,"If you are an international student and ready to spend 50,000 CAD on your master's program, then choose a better university",1.0,"Nov 11th, 2022",2,1.0,,,,,,
Concordia University of Edmonton,/school/1421,"CUE is a good choice if you are looking for small classrooms and class sizes, caring professors (the majority of them), and the easy ability for 1 on 1 time with profs during their office hours. 50/50 with food quality/ taste. The parking is much cheaper than other universities like the U of A. right next to river valley.",3.4,"Sep 21st, 2022",0,0.0,,,,,,
University of Windsor,/school/1493,"I can't speak for the whole school because I know some departments are underfunded but their medical school and law school have an amazing reputation around the country. Especially the Single JD program. The professors are helpful, and the campus is decent, however, the food service is not the best, considering most food places close by 7pm.",4.6,"Dec 13th, 2022",1,0.0,,,,,,
Concordia University of Edmonton,/school/1421,"I really enjoy the small size of the school; it doesn't hider the experience either It just makes the school events feel more like the school as a whole rather than a horde of people you might find at UofA. For the most part, the teachers are very nice and accommodating.",3.7,"Nov 16th, 2022",0,0.0,,,,,,
Concordia University of Edmonton,/school/1421,Felt like a high school and we were treated as such. I was there for 5 years and 4 of them were miserable. The registrar's office is a joke and I was given absolutely no guidance upon graduation. Even they won't hire their own graduates because they know what a joke they are.,1.6,"Nov 19th, 2022",1,1.0,,,,,,
Concordia University of Edmonton,/school/1421,"Its got everything. Students are great, faculty is great and it does not matter if you are there straight out of high school or if your a forty year old trying to reinvent yourself. Everyone is there to help you succeed and they do their very best.",4.6,"Dec 11th, 2022",0,0.0,,,,,,
British Columbia Institute of Technology,/school/4019,Best college in bc.,4.8,"Nov 4th, 2022",0,0.0,,,,,,
British Columbia Institute of Technology,/school/5624,"The campus is very new and nicely designed, keeping accessibility in mind. There needs to be more areas for eating , since everyone has lunch break at the same time, and more areas for studying quietly.",3.3,"Nov 18th, 2022",2,0.0,,,,,,
Trent University,/school/13718,Trent is the best place to be. Smaller class sizes.  And hard working professors,5.0,"Nov 19th, 2022",0,0.0,,,,,,
University Canada West,/school/11954,i am having a great time here just the washrooms could be cleaner.,4.5,"Sep 2nd, 2022",0,0.0,,,,,,
Trent University,/school/13718,I absolutely love it here. You get a true small-school feel. I prefer it here rather than the Peterborough campus.,3.5,"Dec 2nd, 2022",1,0.0,,,,,,
Ambrose University,/school/4917,"Best Teachers ever! Small class sizes really let you get to know your prof, and they care about their students. Never be afraid to ask questions or find your prof during office hours (or set up a meeting if their office hours don't work for you). Great instruction!!!",4.2,"Dec 18th, 2022",0,0.0,,,,,,
McGill University,/school/1439,"I regret attending McGill. The school has funding issues while at the same time overpaying the admin.  E.g., despite the principal being paid over 800K last year , the school doesn't bother to replace water fountain filters, instead covering up the red light using a sticker. A student was stabbed  to death right outside campus in my first year too",2.3,"Oct 9th, 2022",0,0.0,,,,,,
Emily Carr University of Art and Design,/school/4481,"The uni. Mid. The location. Mid. The opportunities. Mid. My happiness. Gone.

You want friends at this university? That’s actually really funny good luck. Mid.",2.4,"Sep 4th, 2022",0,0.0,,,,,,
McGill University,/school/1439,"To be honest, you pay for the name. It's a total rip off, knowing that you can take the same classes for cheaper at Concordia. Also, certain buildings aren't accessible to people in wheelchairs or with mobility aids, or are difficult to access, period (see Ferrier, for example). The cherry on top is that they're a classist (etc.) institution.  ",2.5,"Oct 7th, 2022",1,0.0,,,,,,
University Canada West,/school/11954,Don’t apply!,1.8,"Sep 1st, 2022",0,0.0,,,,,,
McMaster University,/school/1440,"McMaster is a highly rated university, yet do not support their students. On the front, they claim they have so many supports, yet in reality it takes years to access any help. Most professors are not interested in actually teaching, they just teach for their research grants which lead to them not having high quality course content.",2.2,"Oct 25th, 2022",2,0.0,,,,,,
McMaster University,/school/1440,"Just had my first week of school, great experience so far",4.8,"Sep 6th, 2022",0,0.0,,,,,,
"Augustana Campus, University of Alberta",/school/1409,"SMALL SCHOOL, GOOD TO START WITH, YOU CAN MAKE SOME GOOD FRIENDS HERE.",2.9,"Sep 5th, 2022",1,1.0,,,,,,
First Nations University of Canada,/school/4036,"The activities are there all the time. Career opportunities, there is always presentations almost every week with different companies that are placed at the tables. The profs are all great and are really helpful.  You are more one on one with your profs. The food is crappy, thats the downside. You can walk like 5-10 mins to U or R for some",3.0,"Dec 18th, 2022",1,0.0,,,,,,
Wilfrid Laurier University - Waterloo,/school/1492,Laurier is fun the school part sucks ,3.1,"Oct 22nd, 2022",0,0.0,,,,,,
Wilfrid Laurier University - Waterloo,/school/1492,"As a current 1st year student in 2022, this is gonna be an honest review.  
It's a comparatively small campus. 
There's a pop-up thing that happens every Wednesday in the concourse, some of them are cool. THERE IS A POSTER FAIR YOU HAVE TO GO TO. 
Google your prof but don't trust everything you read.  
Hang out with people on your floor/res. 
",3.4,"Nov 22nd, 2022",0,0.0,,,,,,
McGill University,/school/1439,"One of the best places to spend your university years in the heart of a beautiful city that offers something for everyone. You have endless ""work hard, play hard"" possibilities. Classes require more than the ""bare minimum"". Some classrooms need renovation. ""McGill Ghetto"" environment is a unique ecosystem offering many conveniences in daily life.",4.2,"Dec 20th, 2022",0,0.0,,,,,,
University of Windsor,/school/1493,"The city is small and there are not many recreational facilities, winter is not very cold, which is good for people who just want studying, 

The tuition for foreign students is too expensive for this school

Many chairs in classroom are broken",2.1,"Oct 22nd, 2022",1,1.0,,,,,,
University of Waterloo,/school/1490,"The life sci program is challenging but good so far and if you are in your 2nd year should definitely take Sci 
 or physics 206 with Idziak it's a good physics course and Idziak makes it all worthwhile and it's currently my favourite class. Campus is busy but the Starbucks on campus is the best place to study. ",4.3,"Nov 6th, 2022",1,0.0,,,,,,
"Augustana Campus, University of Alberta",/school/1409,"UofA Augustana is a really nice place to make friends (if you are a sociable person), learn about what you are passionate about and actually know your teachers. I definitely do not regret coming over at least for the first year. There are not that many things to do in Camrose though, so watch for that.",3.9,"Sep 17th, 2022",0,0.0,,,,,,
McMaster University,/school/1440,"Currently in second year. Mac is basically outside of Hamilton, being located between Hamilton down town and Dundas. This location secludes the campus from the actual city, which is kinda nice. Lots of food options, but they can be very inconsistent with how good they are.",4.1,"Nov 22nd, 2022",0,0.0,,,,,,
Wilfrid Laurier University - Waterloo,/school/1492,Lots of study spaces and food options. Parking sucks. Gym is good. Lots of school events. Profs are great. Large class sizes. ,4.3,"Nov 17th, 2022",0,0.0,,,,,,
McMaster University,/school/1440,"A good school that's pretty decent at everything. Mental health is supported here and most professors are accommodating. Safety is also a huge thing at Mac, with emergency buttons scattered around campus and programs for a walk home buddy and such things. The only downsides are that Hamilton sucks and the food can vary greatly depending on the day.",4.3,"Dec 8th, 2022",0,0.0,,,,,,
McMaster University,/school/1440,CS at McMaster is not very good. It's very rare to find a good CS prof. Food isn't that good.,2.5,"Dec 12th, 2022",3,0.0,,,,,,
University of Guelph,/school/1426,Great schoo:)!,3.9,"Oct 9th, 2022",0,0.0,,,,,,
Nipissing University,/school/1447,Loved the school and would recommend to anyone to consider NU for uni.,3.8,"Sep 8th, 2022",0,0.0,,,,,,
University of Waterloo,/school/1490,"Nice university, I might have joined in the worst time during pandemic.",3.6,"Oct 1st, 2022",1,0.0,,,,,,
"Augustana Campus, University of Alberta",/school/1409,"Best experience imaginable. From the beautiful, quaint campus to the highest quality education possible, Augustana is #1",4.5,"Dec 16th, 2022",0,0.0,,,,,,
McMaster University,/school/1440,Beautiful campus,3.8,"Oct 21st, 2022",0,0.0,,,,,,
McGill University,/school/1439,"Everything is great, colleagues, professors, facilities, and environment... Excpet that I got depression since the first year here, but that might be my problem.",3.6,"Dec 29th, 2022",1,0.0,,,,,,
First Nations University of Canada,/school/4036,First Nations University is a great choice for anyone and everyone.  The Indigenous programming is second to none. While there have been negative issues in the past I believe that now is a better time than ever to attend FNUniv. There are many positive changes and the school is under complete reorganization. FNUniv is stronger and better than ever!,4.0,"Dec 26th, 2022",1,0.0,,,,,,
McGill University,/school/1439,"I graduated from McGill this year and loved it! I think I had such a great experience here because of the city. Montreal is super easy to navigate and relatively safe. Even though COVID made two years of my studies really tough emotionally, I look back fondly at my time there. Would highly recommend newcomers to get involved and also take it easy! ",3.9,"Nov 1st, 2022",0,0.0,,,,,,
McGill University,/school/1439,"Me personally, I love it here. Not for everyone though!",4.4,"Nov 18th, 2022",0,0.0,,,,,,
British Columbia Institute of Technology,/school/4019,"BCIT prides itself on making sure you have no social life. Half the profs expect you to learn the entire course on your own. The other half has instructions so cryptic even Sherlock Holmes wouldn't be able to solve them. The point is...come to BCIT if you want depression, anxiety, and stress to be visible from the lower orbit.",2.6,"Oct 31st, 2022",1,0.0,,,,,,
McGill University,/school/1439,"Five years in and I don't regret coming to McGill for a second. It has its faults, but being a student at McGill isn't so much about confining yourself to campus as much as being downtown Montreal. There are amazing opportunities, social groups, and resources if you know where to look.",4.3,"Oct 20th, 2022",0,0.0,,,,,,
Wilfrid Laurier University - Brantford,/school/5355,"Not a bad campus, slightly sketchy area though (with homeless people). I love the small campus atmosphere though, and became really good friends with my professors.",3.6,"Dec 9th, 2022",0,0.0,,,,,,
Wilfrid Laurier University - Brantford,/school/5355,its alright,2.8,"Dec 8th, 2022",0,0.0,,,,,,
Nipissing University,/school/1447,"The campus is beautiful and the fact that it's such a small school means that you are constantly connected with your professors, most on a first name basis (if you care enough about your studies). The networking generated from this creates so many opportunities. The only downside would be the lack of study space and limited food choices in the caf.",3.8,"Dec 3rd, 2022",0,0.0,,,,,,
McGill University,/school/1439,"Decent school, should offer more online classes.",2.8,"Nov 22nd, 2022",0,0.0,,,,,,
Wilfrid Laurier University - Brantford,/school/5355,"Very poor choice of campus placement. Decent profs, slim picking of student activities. Would never recommend.",1.9,"Sep 16th, 2022",0,0.0,,,,,,
Ambrose University,/school/4917,The hybrid model of course delivery has been confusing and not well executed. The profs are not available and there is no social stuff this year. The tuition is way to high for what I'm getting. I won't return. Residence life (and food) suck.,1.2,"Nov 26th, 2022",0,1.0,,,,,,
Wilfrid Laurier University - Waterloo,/school/1492,"Laurier is a nice university and I had a good experience in my first year as it was in person however, like others it struggles to provide quality in this online learning environment and as an international student its hard to pay them this much for it.",3.8,"Apr 16th, 2021",,,,,,,,
Wilfrid Laurier University - Waterloo,/school/1492,"Love this school, recommend it",4.3,"Apr 22nd, 2021",,,,,,,,
Wilfrid Laurier University - Waterloo,/school/1492,"Honestly the school does not care about its students. Takes weeks for you to get through to academic advising, any requests for help are met with snarky replies, and the services honestly are sub par for what you pay. Food sucks, the gym is half the size it should be and the staff are all stuck up except for a few exceptions.",2.3,"Oct 28th, 2021",,,,,,,,
Wilfrid Laurier University - Waterloo,/school/1492,I love Laurier,4.5,"Apr 12th, 2021",1.0,,,,,,,
Wilfrid Laurier University - Waterloo,/school/1492,"The way they handles classes during the pandemic was absolutely horrible. However, students tend to give Laurier more grief than it deserves. I have had some good times here",3.6,"Jan 6th, 2021",1.0,,,,,,,
Wilfrid Laurier University - Waterloo,/school/1492,Stellar business program!,3.7,"Feb 5th, 2021",,,,,,,,
Wilfrid Laurier University - Waterloo,/school/1492,Its great to be a golden hawk,4.6,"Mar 1st, 2021",,,,,,,,
Mount Royal University,/school/1570,"Small class sizes equals amazing attention from profs. Everything about MRU is great except the social aspect. Not a lot of places to socialize. The only place to grab a beer, closes at 7pm.",4.7,"Jan 19th, 2021",,,,,,,,
Mount Royal University,/school/1570,"I have graduated five times from this institution. Loved every minute of it. I went in first as a 24-year old. My last grad happened when I was 45. It was a great school as a young person and awesome as a ""mature"" student. If they had a law program, I'd be going back again.",4.0,"Feb 4th, 2021",,,,,,,,
Mount Royal University,/school/1570,"My identity flourished, no doubt. I am grateful for every wonderful personality that I encountered in campus. At first, university seems daunting, but as I get more involved, I really feel that I belong. This is the essence that has captured my heart: a place to discover why I do what I do and who I am as an entity of the vast world we live in.",4.5,"May 1st, 2021",,,,,,,,
Wilfrid Laurier University - Waterloo,/school/1492,Laurier is lit.,5.0,"Mar 13th, 2021",1.0,,,,,,,
Wilfrid Laurier University - Waterloo,/school/1492,I really do love Laurier and im glad i came here! Thinking about staying for my masters,4.6,"Mar 15th, 2021",1.0,,,,,,,
Wilfrid Laurier University - Waterloo,/school/1492,"Honestly if you want to go to Laurier and its not for BBA, I definitely recommend looking into your other options. Its the only program they care about. The communication that you got from Laurier's staff is absolutely ridiculous. If you have any sort of issues I hope you are very resilient and can solve them by yourself because the staff suck.",2.8,"Aug 18th, 2021",,,,,,,,
University of the Fraser Valley,/school/1425,Love the one on one availability of profs.,4.6,"Nov 23rd, 2021",,,,,,,,
Wilfrid Laurier University - Waterloo,/school/1492,"The faculty for both business and economics is top notch and amazing. The other departments fall behind these two (because it's what the school cares about), so most of the complaints are coming from individuals outside these two departments.",4.0,"Nov 1st, 2021",,,,,,,,
University of the Fraser Valley,/school/1425,"Profs and small classes are nice. Zero social life. Parking and course registration sucks. The food tastes good but it's overly expensive, but if you have a car there's lots of fast food and restaurants around. I hate how many requirements their degrees have, I'm a history major and t I can't really focus on the areas I want to.",2.7,"Jun 24th, 2021",,,,,,,,
University of New Brunswick,/school/1446,"It was hard to specifically rate certain aspects on the scale, but I find that if you are willing to get involved, there is so much out there, for almost anyone! From sports, debates, theatre, environment, volunteering, discussions and lectures, there's just so much to do, and most people are very nice! Profs in Arts are usually chill:)",3.2,"Mar 15th, 2021",,,,,,,,
University of New Brunswick,/school/1446,"They rip off students, especially international students (paying 3 times what a citizen would pay). They don't reduce tuition for literally not using the buildings due to COVID and online classes. However, they laid off cleaning staff, even though they said the buildings still needed to be maintained.",2.3,"Feb 21st, 2021",,,,,,,,
University of New Brunswick,/school/1446,Absolutely horrendous university. Overcharging for parking and selling twice as many parking passes as there is spots. Raising tuition for what they say is training profs for virtual course delivery has been such a lie. No communication from profs to students. Health support on campus is also terrible. You're better off at CC than UNB.,1.7,"Feb 15th, 2021",,,,,,,,
University of the Fraser Valley,/school/1425,"Staff can be rude, Student Union is useless, Dean pacifies concern, is not helpful. Creativity comes with red tape and restrictions. Profs do not challenge, often paying to teach yourself with poor feedback. School hours and access is restrictive, no community or social aspect. This school is a stepping stone to more schooling",2.0,"Feb 22nd, 2021",0.0,,,,,,,
University of the Fraser Valley,/school/1425,"Finishing my Physics undergrad and loving every time. Profs genuinely care for me. Clubs are lacking, so you have to put yourself out there. Slowly trying to not be a stepping stone school.",3.8,"Feb 23rd, 2021",0.0,,,,,,,
University of the Fraser Valley,/school/1425,The graphic design program at UFV is amazing. The professors know what they are doing in this department. The school has very little social life going on. It is a nice campus and they are trying to make improvements which is nice. Parking is a nightmare but EV parking is really great and there are a number of EV stalls.,3.7,"Mar 22nd, 2021",,,,,,,,
University of the Fraser Valley,/school/1425,"Decent school with a great staff and teachers. This school leaves a lot to be desired, but they make up for it with quality of teachers. Cafeteria food is pretty garbage, and the student union is usually pretty disorganized. I served on a student association for 3 years and it became a headache working with student union after awhile.",3.0,"Apr 8th, 2021",,,,,,,,
University of the Fraser Valley,/school/1425,"It's a pretty good and average school, just decent. If you are local and not looking for anything too fancy it is perfect, I would recommend it.",3.5,"Apr 14th, 2021",,,,,,,,
University of the Fraser Valley,/school/1425,"Honestly, it's a decent school if you just want to get in, get your degree and get out. If you are hoping for an actual university experience DO NOT choose UFV. I'm a transfer student from a big university and to say my arrival at UFV was a disappointment in comparison is a giant understatement. All depends on what you're looking for from a uni.",2.2,"Apr 22nd, 2021",,,,,,,,
University of the Fraser Valley,/school/1425,"If you learn through smaller classrooms, this place is perfect.",4.7,"Jun 1st, 2021",,,,,,,,
University of the Fraser Valley,/school/1425,"Unsafe environment. A commuter school with a low energy vibe. Lack of diversity, equity and inclusion. Lived experience very different from website and branding. Unfriendly.",1.4,"Jun 11th, 2021",0.0,,,,,,,
University of the Fraser Valley,/school/1425,"University is money hungry, does not care about students.",2.3,"Oct 20th, 2021",,,,,,,,
Wilfrid Laurier University - Waterloo,/school/1492,"This drag of a school will do anything they can to take your money. They don't care about your experience, they just want you to pay and be complient. Don't waste your time trying to do the work they should be doing for you.",2.6,"Nov 1st, 2021",,,,,,,,
University of the Fraser Valley,/school/1425,underrated campus,3.2,"Nov 2nd, 2021",,,,,,,,
University of the Fraser Valley,/school/1425,UFV is a great school. It is a commuter school so it is not very easy to meet people unless you put in the time and effort. There are little to no food options on campus. There is really no reason to spend time on campus unless you are there for class.,3.9,"Nov 3rd, 2021",,,,,,,,
University of the Fraser Valley,/school/1425,"I've been to 4 other college's in metro van but for some reason, I found zero problem making friends at UFV. Perhaps it's the result of the location of this school being in the fraser valley but people out here are more incline to make friends with you, unlike in the city as everyone is always on the go and you rarely see the same face again.",3.3,"Nov 8th, 2021",1.0,,,,,,,
University of the Fraser Valley,/school/1425,Alright to me as an International Student. Rent is less so makes it bearable to live near the Uni. Social Life is Zero after the Pandemic and there are no Clubs just some bars for a quick drink. Dead city to be honest with Zero Nightlife. Come here just to study,2.7,"Nov 11th, 2021",0.0,,,,,,,
University of Windsor,/school/1493,Good middle of the pack school. Location is nice but takes a certain type of person. Some modern buildings and some really old ones. Professors are hit or miss really. Right next to a border crossing that runs 24/7. Campus life is ok but it isn't a party school nor waterloo. Food on campus is just ok but surrounding places have a great variety/,3.3,"Nov 22nd, 2021",1.0,,,,,,,
University of the Fraser Valley,/school/1425,"Not a party school. Just a place to study and get your degree. I had no problem making friends here. More of a commuter school than one where you would live at. School isn't as prestigious as others, but I was happy here!",3.7,"Nov 30th, 2021",,,,,,,,
University of the Fraser Valley,/school/1425,I love UFV. It's local and has lots of programs and course opportunities with a few campuses around the lower mainland. It's an easy choice but I've never regretted it.,3.8,"Nov 30th, 2021",,,,,,,,
University of the Fraser Valley,/school/1425,great experience so far,4.4,"Dec 16th, 2021",,,,,,,,
Wilfrid Laurier University - Waterloo,/school/1492,"Decent study spaces, average food for a university campus, staff and faculty are mostly excellent and will go out of their way to help individual students. The social atmosphere is quite welcoming and there's always something going on near campus. Opportunities for club involvement and networking are plentiful. First-year meal plans could improve.",4.2,"Dec 31st, 2021",,,,,,,,
Wilfrid Laurier University - Waterloo,/school/1492,"Laurier definitely deserves its reputation as a party school, which is the only thing it has to offer you. Food and residence are terrible, academics are not bad. Don't waste your money here.",2.0,"Dec 19th, 2021",0.0,,,,,,,
Wilfrid Laurier University - Waterloo,/school/1492,"Amazing social life, the Lab building is so beautiful as well! The dining hall food is quite awful though, my friends have had moldy food and raw chicken so consider getting flex dollars to get the marketplace food which is really good.",4.1,"Nov 11th, 2021",,,,,,,,
University of Windsor,/school/1493,Worst university ever. Its no wonder that they accept just anyone who applies. I highly recommend going to somewhere more reputable. The professors are not helpful at all and the entire school system is disorganized compared to other universities. Stay away from this place unless youre doing engineering or something.,1.9,"Dec 23rd, 2021",3.0,,,,,,,
British Columbia Institute of Technology,/school/4019,great school but PLS MAKE PARKING CHEAPER AND MAKE UPASS NON MANDITORY,5.0,"Jan 12th, 2021",,,,,,,,
Mount Royal University,/school/1570,"I was at MRU for five years, and I met my best friends here. Although the admin can be... frustrating, the experience and people you meet here will stick with you forever (in a good way). I'm biased about clubs because I was in one for four years, but the opportunities you get through them are amazing. If you want a tight knit experience, go here.",3.9,"Jun 11th, 2021",,,,,,,,
The Ontario College of Art and Design University (OCAD U),/school/4062,"Honestly, its not any better than other schools. The ONLY reason I chose it over a school closer to my home is that you graduate with a bachelors in design. There's no clubs, no residence, no dining hall. The longer I stay at OCAD the more I realize its mediocre at best. School doesn't care about the students.",3.0,"Dec 9th, 2021",2.0,,,,,,,
The Ontario College of Art and Design University (OCAD U),/school/4062,"OCADU is definitely the best art school in Canada and has a solid rep with places especially around Toronto and its full of extremely accomplished professors with great courses. However, the building is ugly, common areas are uncomfortable, food is meh, and there is ZERO social life. At least its in the centre of downtown tho!",3.1,"Aug 22nd, 2021",0.0,,,,,,,
The Ontario College of Art and Design University (OCAD U),/school/4062,"The school did not benefit me much for my career with my BfA. They favours only talented students. After graduating I felt it was not sufficient to be confident and I did not know what to do. I have not had many happy moments there. Strict, selfish, stubborn, not friendly community space. It affected to my mental health espcially my disability.",1.3,"Sep 2nd, 2021",4.0,,,,,,,
The Ontario College of Art and Design University (OCAD U),/school/4062,"If you're interested in entertainment arts (dpxa, illustration, etc), save your money and pay for online programs/classes like schoolism , brainstorm, cgma, etc. The vast majority of your classes at OCAD will be useless. The standard at the school is so low it's basically impossible to fail. Look up any professor and the majority will be no named.",2.6,"Sep 10th, 2021",3.0,,,,,,,
The Ontario College of Art and Design University (OCAD U),/school/4062,For profit. I need not say much more. Too many students. Few full time profs. All still online while e Rey other school is back in person. Terrible social life. Get ready to invest more than four years. Humber and the colleges do a better job for less money.,1.8,"Nov 13th, 2021",5.0,,,,,,,
The Ontario College of Art and Design University (OCAD U),/school/4062,Not a university,2.2,"Dec 6th, 2021",5.0,,,,,,,
The Ontario College of Art and Design University (OCAD U),/school/4062,Not even much of a college either,1.0,"Dec 9th, 2021",4.0,,,,,,,
Saint Mary's University,/school/1475,"I love this school. In science, there are great opportunities, just talk to older students (join academic societies) or talk to profs to get involved. Class sizes are small and profs encourage you to ask for help. lots of resources, well maintained and reno'd campus, very safe, always an activity somewhere, beautiful area, many cafes/dining. :)",3.7,"Sep 9th, 2021",1.0,,,,,,,
The Ontario College of Art and Design University (OCAD U),/school/4062,"If you are signing up for a four year program: YOU'RE NOT. No one I know has been able to graduate in four years. Most have to take 5th or even 6th years due to registration, management problems, etc. You can't register for classes you need then spend the rest of your years playing ""catch up"" on core classes, taking useless ones to remain a student",1.2,"Jul 8th, 2021",5.0,,,,,,,
Saint Mary's University,/school/1475,This school does an awful job with academic advising. Very unhelpful and overall negative experience as a first year student. My concerns and issues were never taken into consideration and I was told to figure things out on my own instead of having some guidance from the faculty. Would not recommend SMU to a friend.,2.2,"Feb 10th, 2021",,,,,,,,
Saint Mary's University,/school/1475,Best time ever,4.7,"Jan 27th, 2021",,,,,,,,
Saint Mary's University,/school/1475,"SMU is my third university for my undergrad. It is definitely my favourite. But it just depends on your experience and your preferences. It is small campus with a big city feel, which I appreciate the most.",2.3,"Jan 6th, 2021",,,,,,,,
University of Prince Edward Island,/school/1454,"Nice location but not a lot going (fairly small town). I have not lived in dorms but I hear it is good for the first year, but by the end, people are itching to get out. Quite a diverse population with lots of international students and locals. Great faculty (for the most part) and not elitist. Gives a good education for an undergraduate degree.",3.4,"Jan 19th, 2021",0.0,,,,,,,
University of Prince Edward Island,/school/1454,The cafeteria is very cheap on res food compared to what the students pay.,3.7,"Feb 25th, 2021",,,,,,,,
University of Prince Edward Island,/school/1454,Decent School,3.2,"Mar 28th, 2021",0.0,,,,,,,
The Ontario College of Art and Design University (OCAD U),/school/4062,"my experience in OCAD U as an International Student is nothing short but amazing! I worked really hard (I guess cause I can't have the luxury of falling a course is 3 times the price Canadians pay for a course). Teachers are very helpful, students are a bit odd but whatever! I'm here to study and learn not to play friends.",4.7,"Jul 12th, 2021",0.0,,,,,,,
The Ontario College of Art and Design University (OCAD U),/school/4062,"Lacking space for students withan odd commuter school vibe, OCADU is what you make of it. More like an inner city high school for art. Lack of selectivity means some are crazy talented and others are killing time. Too much group work and no sense of community. Its tough to know how to describe this art college university. Poorly managed all around",1.6,"Apr 25th, 2021",4.0,,,,,,,
University of Prince Edward Island,/school/1454,Great school honestly for the price!,3.3,"Apr 20th, 2021",0.0,,,,,,,
The Ontario College of Art and Design University (OCAD U),/school/4062,"I wish there were more public opportunities for students to interact with each other. It's pretty hard when your school doesn't have an actual residence to make friends, but for the school itself I really enjoy learning here, and personally love the environment a lot.",3.5,"Feb 23rd, 2021",1.0,,,,,,,
Thompson Rivers University,/school/1419,It's the perfect place if you are looking to get the most out of your degree. If you work hard you can easily land yourself a leadership position in any club which really stands out on your resume. Classes are small so you get to know your professors. Kamloops is also an affordable place to live.,3.9,"Jan 10th, 2021",,,,,,,,
Thompson Rivers University,/school/1419,If you are an introvert looking to change your personality then this is not the place. Move to a bigger city. TRU is a very good university for people who love being in a small city. You really get sucked up with the vibe of the city. There's nothing more to do if you aren't a nature loving person.,3.2,"Feb 22nd, 2021",,,,,,,,
Thompson Rivers University,/school/1419,"Facilities and equipment in the sciences are absolutely disgraceful, tools from the late 80s still being used with no replacement. Residence facilities with backed up drains and a refusal to change air filters. Constant nickel and diming on tuition, parking, the bookstore (pay ten times markup vs Amazon, then get 10 bucks for buyback). Greedy.",2.6,"Apr 13th, 2021",,,,,,,,
Thompson Rivers University,/school/1419,"The school is not bad, and people know about it but I would definitely say that it can be pretty heavy with locals. Its kind of annoying when you can point out the pre existing highschool cliques. Food is bad, no selection. Parking sucks, DO NOT pay for the special lots. 80% of the time they'll be full by the time you get there if its not 8am.",2.0,"Jul 15th, 2021",,,,,,,,
Thompson Rivers University,/school/1419,"Great school if you like smaller towns. The campus isn't massive so you'll find yourself going out more to experience Kamloops which is close to nearby hotspots like Kelowna and Vancouver. If you go to this school and are not originally from Kamloops, I suggest living in the dorms on campus as that is where the real fun experience is.",3.6,"Sep 10th, 2021",,,,,,,,
Thompson Rivers University,/school/1419,Lovely and stunningly beautiful place with beautiful/smart professors from around the world.,5.0,"Dec 10th, 2021",,,,,,,,
